disp_size,mp_speed,int_memory,ram,battery_power,mob_width,mob_height,mob_depth,mob_weight,resolution_width,resolution_height,f_cam_1,f_cam_2,p_cam_1,p_cam_2,p_cam_3,p_cam_4,mobile_brand_Mi,mobile_brand_OPPO,mobile_brand_POCO,mobile_brand_Realme,mobile_brand_Redmi,mobile_brand_Samsung,mobile_brand_Vivo,mobile_color_Blue,mobile_color_Brown,mobile_color_Champagne,mobile_color_Concrete,mobile_color_Cyan,mobile_color_Gold,mobile_color_Green,mobile_color_Grey,mobile_color_Mint,mobile_color_Orange,mobile_color_Purple,mobile_color_Radiant Mist,mobile_color_Red,mobile_color_Ruby,mobile_color_Sapphire,mobile_color_Silver,mobile_color_Violet,mobile_color_White,os_Android Lollipop 5.1,os_Android Lollipop 5.4.1,os_Android Marshmallow 6,os_Android Marshmallow 6.0.1,os_Android Nougat 7,os_Android Nougat 7.1,os_Android Nougat 7.1.1,os_Android Nougat 7.1.2,os_Android Oreo 8,os_Android Oreo 8.1,os_Android Pie 9,num_cores_Quad Core,network_top_4G,network_top_4G VOLTE,network_top_5G,mobile_price
16.23,2.84,128,6,4000,74.3,156.7,8.8,191.0,2340,1080,20,0.0,48,13.0,8.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,445
15.44,2.0,128,6,4030,71.85,153.48,8.475,173.8,1560,720,32,0.0,48,8.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,302
16.23,2.84,128,6,4000,74.3,156.7,8.8,191.0,2340,1080,20,0.0,48,13.0,8.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,445
16.0,2.0,128,6,4000,75.21,159.21,8.1,186.0,2340,1080,13,0.0,48,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,303
15.44,2.0,128,6,4030,71.85,153.48,8.475,173.8,1560,720,32,0.0,48,8.0,2.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,267
15.21,2.5,128,6,3400,75.49,151.86,7.7,185.0,2160,1080,5,0.0,12,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,303
16.23,2.84,128,6,4000,74.3,156.7,8.8,191.0,2340,1080,20,0.0,48,13.0,8.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,445
15.44,2.0,128,6,4030,71.85,153.48,8.475,173.8,1560,720,32,0.0,48,8.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,309
16.23,2.84,256,8,4000,74.3,156.7,8.8,191.0,2340,1080,20,0.0,48,13.0,8.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,534
16.0,2.0,128,6,4000,75.21,159.21,8.1,186.0,2340,1080,13,0.0,48,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,249
16.23,2.2,64,6,4000,74.3,156.7,8.8,191.0,2340,1080,20,0.0,48,13.0,8.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,392
15.21,2.0,64,4,3080,77.26,160.73,8.1,168.0,1440,720,16,0.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,240
16.23,2.84,256,8,4000,74.3,156.7,8.8,191.0,2340,1080,20,0.0,48,13.0,8.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,534
16.23,2.2,128,6,4000,74.3,156.7,8.8,191.0,2340,1080,20,0.0,48,13.0,8.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,445
15.9,1.8,64,4,4000,76.4,157.9,8.26,181.0,2280,1080,20,2.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,285
15.21,2.2,64,4,3010,75.4,158.7,7.3,168.0,2160,1080,20,0.0,20,12.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,249
16.94,2.84,256,8,4780,74.8,162.58,8.96,209.0,2340,1080,20,0.0,108,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,993
16.94,2.84,128,8,4780,74.8,162.58,8.96,209.0,2340,1080,20,0.0,108,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,922
16.23,2.2,128,6,4000,74.3,156.7,8.8,191.0,2340,1080,20,0.0,48,13.0,8.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,445
15.21,2.2,128,6,3010,75.4,158.7,7.3,168.0,2160,1080,20,0.0,20,12.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,301
15.21,2.2,128,6,3010,75.4,158.7,7.3,168.0,2160,1080,20,0.0,20,12.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,301
16.23,2.2,128,6,4000,74.3,156.7,8.8,191.0,2340,1080,20,0.0,48,13.0,8.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,445
15.21,2.2,128,6,3010,75.4,158.7,7.3,168.0,2160,1080,20,0.0,20,12.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,301
15.21,1.8,64,6,4000,75.35,158.58,8.05,181.0,2160,1080,20,0.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,303
16.23,2.2,128,6,4000,74.3,156.7,8.8,191.0,2340,1080,20,0.0,48,13.0,8.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,445
15.8,1.95,64,4,5000,75.41,156.48,9.4,188.0,1520,720,8,0.0,12,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,174
15.8,1.95,64,4,5000,75.41,156.48,9.4,188.0,1520,720,8,0.0,12,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,174
15.8,1.95,64,4,5000,75.41,156.48,9.4,188.0,1520,720,8,0.0,12,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,174
15.46,2.0,64,4,4030,71.85,153.48,8.475,173.8,1560,720,32,0.0,48,8.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,231
16.94,2.3,128,6,5020,76.68,165.75,8.8,209.0,2400,1080,16,0.0,48,8.0,5.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,267
16.94,2.3,128,6,5020,76.68,165.75,8.8,209.0,2400,1080,16,0.0,48,8.0,5.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,267
16.94,2.3,64,4,5020,76.68,165.75,8.8,209.0,2400,1080,16,0.0,48,8.0,5.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,303
15.46,2.0,64,4,4030,71.85,153.48,8.475,173.8,1560,720,32,0.0,48,8.0,2.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,231
15.46,2.0,64,4,4030,71.85,153.48,8.475,173.8,1560,720,32,0.0,48,8.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,231
16.0,2.0,64,6,4000,75.21,159.21,8.1,186.0,2340,1080,13,0.0,48,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,231
16.23,2.84,256,8,4000,74.3,156.7,8.8,191.0,2340,1080,20,0.0,48,13.0,8.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,534
16.94,2.3,64,4,5020,76.68,165.75,8.8,209.0,2400,1080,16,0.0,48,8.0,5.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,231
16.94,2.3,64,4,5020,76.68,165.75,8.8,209.0,2400,1080,16,0.0,48,8.0,5.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,231
15.9,1.8,64,6,4000,76.4,157.9,8.26,181.0,2280,1080,20,2.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,214
15.9,1.8,64,6,4000,76.4,157.9,8.26,181.0,2280,1080,20,2.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,214
13.97,2.0,64,4,4100,76.0,151.0,8.4,165.0,1920,1080,5,0.0,13,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,231
15.9,1.8,64,6,4000,76.4,157.9,8.26,181.0,2280,1080,20,2.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,214
16.23,2.2,64,6,4000,74.3,156.7,8.8,191.0,2340,1080,20,0.0,48,13.0,8.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,392
15.21,1.8,64,4,4000,75.35,158.58,8.05,181.0,2160,1080,20,0.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,231
16.0,2.0,128,6,4000,75.21,159.21,8.1,186.0,2340,1080,13,0.0,48,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,249
16.94,2.3,128,6,5020,76.68,165.5,8.8,209.0,2400,1080,32,0.0,64,8.0,5.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,303
16.94,2.3,128,6,5020,76.68,165.5,8.8,209.0,2400,1080,32,0.0,64,8.0,5.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,303
15.8,1.95,32,2,5000,75.41,156.48,9.4,188.0,1520,720,8,0.0,12,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,125
16.0,2.0,64,4,4000,75.21,159.21,8.1,186.0,2340,1080,13,0.0,48,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,196
16.94,2.84,256,8,4780,74.8,162.58,8.96,209.0,2340,1080,20,0.0,108,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,986
15.21,1.8,64,6,4000,75.35,158.58,8.05,181.0,2160,1080,20,0.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,249
15.21,1.8,64,6,4000,75.35,158.58,8.05,181.0,2160,1080,20,0.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,303
15.21,1.8,64,4,4000,75.35,158.58,8.05,181.0,2160,1080,20,0.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,231
15.21,2.2,64,4,3010,75.4,158.7,7.3,168.0,2160,1080,20,0.0,20,12.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,249
15.21,1.8,64,6,4000,75.35,158.58,8.05,181.0,2160,1080,20,0.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,320
15.21,2.2,64,4,3010,75.4,158.7,7.3,168.0,2160,1080,20,0.0,20,12.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,249
12.7,1.4,16,1,3000,70.1,140.4,8.35,137.0,1280,720,5,0.0,8,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,119
15.21,1.8,64,4,4000,75.35,158.58,8.05,181.0,2160,1080,20,0.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,231
16.0,2.2,32,3,4000,75.21,159.21,8.1,186.0,2340,1080,13,0.0,48,5.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,178
15.21,2.0,64,4,3080,77.26,160.73,8.1,168.0,1440,720,16,0.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,151
13.84,2.0,32,2,4000,70.4,146.3,9.55,165.0,1440,720,5,0.0,12,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,119
16.0,2.2,64,4,4000,75.21,159.21,8.1,186.0,2340,1080,13,0.0,48,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,214
15.21,2.0,32,3,3080,77.26,160.73,8.1,168.0,1440,720,16,0.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,142
15.21,2.0,64,4,3080,77.26,160.73,8.1,168.0,1440,720,16,0.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,151
16.0,2.2,32,3,4000,75.21,159.21,8.1,186.0,2340,1080,13,0.0,12,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,178
13.84,2.0,16,2,4000,70.4,146.3,9.55,165.0,1440,720,5,0.0,12,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,116
13.84,2.0,32,3,3000,71.5,147.5,8.3,146.0,1440,720,5,0.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,142
16.0,2.2,32,3,4000,75.21,159.21,8.1,186.0,2340,1080,13,0.0,12,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,178
16.0,2.2,64,4,4000,75.21,159.21,8.1,186.0,2340,1080,13,0.0,48,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,214
13.84,2.0,16,2,4000,70.4,146.3,9.55,165.0,1440,720,5,0.0,12,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,116
15.21,1.8,64,6,4000,75.35,158.58,8.05,181.0,2160,1080,20,0.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,249
15.21,1.8,64,4,4000,75.35,158.58,8.05,181.0,2160,1080,20,0.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,231
15.9,1.8,32,3,4000,75.58,158.73,8.47,180.0,1520,720,32,0.0,12,2.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,149
15.9,1.8,32,3,4000,75.58,158.73,8.47,180.0,1520,720,32,0.0,12,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,144
16.0,2.2,32,3,4000,75.21,159.21,8.1,186.0,2340,1080,13,0.0,12,2.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,178
16.23,2.2,64,6,4000,74.3,156.7,8.8,191.0,2340,1080,20,0.0,48,13.0,8.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,392
16.0,2.2,32,3,4000,75.21,159.21,8.1,186.0,2340,1080,13,0.0,48,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,178
16.94,2.84,256,8,4780,74.8,162.58,8.96,209.0,2340,1080,20,0.0,108,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,986
15.21,1.8,64,6,4000,75.35,158.58,8.05,181.0,2160,1080,20,0.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,249
15.21,1.8,64,6,4000,75.35,158.58,8.05,181.0,2160,1080,20,0.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,303
15.21,1.8,64,4,4000,75.35,158.58,8.05,181.0,2160,1080,20,0.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,231
15.21,2.2,64,4,3010,75.4,158.7,7.3,168.0,2160,1080,20,0.0,20,12.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,249
15.21,1.8,64,6,4000,75.35,158.58,8.05,181.0,2160,1080,20,0.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,320
15.21,2.2,64,4,3010,75.4,158.7,7.3,168.0,2160,1080,20,0.0,20,12.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,249
12.7,1.4,16,1,3000,70.1,140.4,8.35,137.0,1280,720,5,0.0,8,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,119
13.97,2.0,64,4,4100,76.0,151.0,8.4,165.0,1920,1080,5,0.0,13,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,249
15.8,1.95,64,3,5000,75.41,156.48,9.4,191.0,1520,720,8,0.0,13,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,178
15.8,1.95,64,3,5000,75.41,156.48,9.4,191.0,1520,720,8,0.0,13,2.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,178
15.9,1.8,64,4,4000,76.4,157.9,8.26,181.0,2280,1080,20,2.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,202
