disp_size,mp_speed,int_memory,ram,battery_power,mob_width,mob_height,mob_depth,mob_weight,resolution_width,resolution_height,f_cam_1,f_cam_2,p_cam_1,p_cam_2,p_cam_3,p_cam_4,mobile_brand_Mi,mobile_brand_OPPO,mobile_brand_POCO,mobile_brand_Realme,mobile_brand_Redmi,mobile_brand_Samsung,mobile_brand_Vivo,mobile_color_Blue,mobile_color_Brown,mobile_color_Champagne,mobile_color_Concrete,mobile_color_Cyan,mobile_color_Gold,mobile_color_Green,mobile_color_Grey,mobile_color_Mint,mobile_color_Orange,mobile_color_Purple,mobile_color_Radiant Mist,mobile_color_Red,mobile_color_Ruby,mobile_color_Sapphire,mobile_color_Silver,mobile_color_Violet,mobile_color_White,os_Android Lollipop 5.1,os_Android Lollipop 5.4.1,os_Android Marshmallow 6,os_Android Marshmallow 6.0.1,os_Android Nougat 7,os_Android Nougat 7.1,os_Android Nougat 7.1.1,os_Android Nougat 7.1.2,os_Android Oreo 8,os_Android Oreo 8.1,os_Android Pie 9,num_cores_Quad Core,network_top_4G,network_top_4G VOLTE,network_top_5G,mobile_price
16.0,2.0,128,6,4000,75.21,159.21,8.1,186.0,2340,1080,13,0.0,48,5.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,303
15.8,1.95,64,3,5000,75.41,156.48,9.4,191.0,1520,720,8,0.0,13,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,178
16.94,2.3,128,6,5020,76.68,165.75,8.8,209.0,2400,1080,16,0.0,48,8.0,5.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,356
16.0,2.2,64,4,4000,75.21,159.21,8.1,186.0,2340,1080,13,0.0,12,2.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,263
15.21,2.2,64,4,3010,75.4,158.7,7.3,168.0,2160,1080,20,0.0,20,12.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,249
13.84,2.0,32,2,4000,70.4,146.3,9.55,165.0,1440,720,5,0.0,12,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,119
15.21,2.0,32,3,3080,77.26,160.73,8.1,168.0,1440,720,16,0.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,155
13.97,1.4,64,4,3080,76.2,153.0,7.7,154.0,1280,720,16,0.0,13,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,206
15.21,2.0,32,3,3080,77.26,160.73,8.1,168.0,1440,720,16,0.0,12,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,142
16.13,2.0,64,3,5000,76.77,159.43,8.92,190.5,720,1544,8,0.0,13,2.0,8.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,176
16.13,2.0,32,3,5000,76.77,159.43,8.92,190.5,720,1544,8,0.0,13,8.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,196
16.13,1.95,32,3,5000,76.77,159.43,8.92,190.5,720,1544,8,0.0,13,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,193
16.21,2.3,64,6,4500,75.23,159.53,8.13,189.6,2340,1080,32,0.0,48,8.0,2.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,302
16.21,2.3,64,6,4500,75.23,159.53,8.13,189.6,2340,1080,32,0.0,48,8.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,302
16.21,2.3,128,8,4500,75.23,159.53,8.13,189.6,2340,1080,32,0.0,48,8.0,2.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,338
16.21,2.3,128,8,4500,75.23,159.53,8.13,189.6,2340,1080,32,0.0,48,8.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,338
16.13,2.0,64,4,5000,76.77,159.43,8.92,190.5,720,1544,16,0.0,13,2.0,8.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,231
16.13,1.95,32,3,5000,76.77,159.43,8.92,190.5,720,1544,8,0.0,13,2.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,193
16.21,2.0,128,8,4500,75.19,159.25,8.68,186.7,1080,2340,32,0.0,48,8.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,356
16.21,2.0,128,8,4500,75.19,159.25,8.68,186.7,1080,2340,32,0.0,48,8.0,2.0,2.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,356
16.21,2.0,128,8,4500,75.19,159.25,8.68,186.7,1080,2340,32,0.0,48,8.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,356
15.8,2.0,32,3,4030,75.09,155.11,8.28,163.5,1520,720,5,0.0,13,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,160
15.8,2.0,32,3,4030,75.09,155.11,8.28,163.5,1520,720,5,0.0,13,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,213
16.59,2.0,128,8,5000,76.46,162.04,9.11,197.0,2340,1080,16,0.0,13,8.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,320
16.59,2.0,128,8,5000,76.46,162.04,9.11,197.0,2340,1080,16,0.0,13,8.0,2.0,2.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,320
16.59,2.3,128,6,5000,77.33,162.39,8.85,201.0,2340,1080,32,0.0,16,2.0,8.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,320
16.59,2.3,64,4,5000,77.33,162.39,8.85,201.0,2340,1080,32,0.0,16,2.0,8.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,249
16.59,2.3,128,6,5000,77.33,162.39,8.85,201.0,2340,1080,32,0.0,16,2.0,8.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,320
15.8,2.0,32,2,4030,75.09,155.11,8.28,163.5,1520,720,5,0.0,13,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,155
15.8,2.0,32,2,4030,75.09,155.11,8.28,163.5,1520,720,5,0.0,13,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,159
16.59,2.0,128,4,5000,76.47,162.15,8.89,193.0,1080,2340,16,0.0,16,8.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,291
16.36,2.3,256,8,4500,75.04,159.64,8.5,186.5,2400,1080,32,8.0,48,8.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,569
16.36,2.3,128,8,4500,75.04,159.64,8.5,186.5,2400,1080,32,8.0,48,8.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,498
16.36,2.3,128,8,4500,75.04,159.64,8.5,186.5,2400,1080,32,8.0,48,8.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,498
16.36,2.3,256,8,4500,75.04,159.64,8.5,186.5,2400,1080,32,8.0,48,8.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,569
16.36,2.0,128,8,4500,74.17,159.01,8.54,176.0,2400,1080,32,0.0,48,8.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,445
16.36,2.0,128,8,4500,74.17,159.01,8.54,176.0,2400,1080,32,0.0,48,8.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,445
16.13,2.0,64,3,5000,76.77,159.43,8.92,190.5,720,1544,8,0.0,13,8.0,2.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,213
16.21,2.0,64,6,4500,75.23,159.53,8.13,179.0,1080,2340,32,0.0,16,8.0,2.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,338
16.21,2.0,128,4,4500,75.23,159.53,8.13,179.0,1080,2340,32,0.0,16,8.0,2.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,302
16.21,2.0,128,6,4500,75.23,159.53,8.13,179.0,1080,2340,32,0.0,16,8.0,2.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,356
16.21,2.0,128,4,4500,75.23,159.53,8.13,179.0,1080,2340,32,0.0,16,8.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,302
16.21,2.0,128,6,4500,75.23,159.53,8.13,179.0,1080,2340,32,0.0,16,8.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,356
15.8,2.0,16,2,4030,75.09,155.11,8.28,163.5,1520,720,5,0.0,13,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,164
16.23,2.0,128,6,3700,74.71,157.25,8.21,185.0,2340,1080,32,0.0,48,5.0,8.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,399
16.13,2.3,128,4,5000,76.77,159.43,8.92,190.5,720,1544,20,0.0,13,2.0,8.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,249
16.23,2.0,128,6,3700,74.71,157.25,8.21,185.0,2340,1080,32,0.0,48,8.0,5.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,376
16.36,2.0,128,8,4100,74.7,159.0,9.8,201.8,2400,1080,32,8.0,48,13.0,8.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,525
16.36,2.0,128,8,4100,74.7,159.0,9.8,201.8,2400,1080,32,8.0,48,13.0,8.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,525
16.13,2.0,64,3,5000,76.77,159.43,8.92,190.5,720,1544,8,0.0,13,8.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,205
16.23,2.0,128,8,3700,74.71,157.25,8.21,185.0,2340,1080,32,0.0,48,8.0,5.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,507
16.28,1.95,64,6,3400,75.08,157.91,7.9,156.0,2340,1080,25,0.0,12,5.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,516
16.74,2.8,128,8,4000,77.0,162.0,7.98,199.0,2316,1080,8,0.0,12,5.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,534
15.49,2.0,32,3,3260,75.0,155.06,7.77,148.0,1520,720,5,0.0,13,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,249
16.0,1.8,32,4,3260,75.03,154.81,7.89,150.0,2280,1080,16,0.0,16,2.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,302
16.59,2.1,64,6,4000,75.93,161.97,8.54,189.5,2340,1080,32,0.0,12,5.0,8.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,376
15.8,2.0,32,4,4030,75.09,155.11,8.28,163.5,1520,720,8,0.0,13,2.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,276
15.8,2.0,64,3,4030,75.09,155.11,8.28,163.5,1520,720,8,0.0,13,2.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,267
15.8,2.0,32,2,4030,75.09,155.11,8.28,163.5,1520,720,8,0.0,13,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,213
14.48,1.8,32,4,3000,72.8,149.3,7.9,139.0,1440,720,24,0.0,16,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,336
14.48,1.8,32,4,3000,72.8,149.3,7.9,139.0,1440,720,24,0.0,16,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,285
15.8,2.0,32,4,3260,75.24,155.21,7.7,151.0,1520,720,8,0.0,13,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,214
16.0,2.2,64,4,3260,75.03,154.81,7.89,150.0,2280,1080,24,0.0,16,5.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,427
15.24,1.4,16,2,3360,75.74,155.87,7.8,150.0,1440,720,5,0.0,8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,158
15.8,2.0,32,4,4030,75.09,155.11,8.28,163.5,1520,720,8,0.0,13,2.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,285
16.13,2.0,32,3,5000,76.77,159.43,8.92,190.5,720,1544,8,0.0,13,8.0,2.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,196
16.59,2.3,64,6,5000,77.33,162.39,8.85,201.0,2340,1080,32,0.0,16,2.0,8.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,267
16.59,2.3,64,4,5000,77.33,162.39,8.85,201.0,2340,1080,32,0.0,16,2.0,8.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,249
16.59,2.3,64,6,5000,77.33,162.39,8.85,201.0,2340,1080,32,0.0,16,2.0,8.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,267
16.13,2.0,64,4,5000,76.77,159.43,8.92,190.5,720,1544,8,0.0,13,8.0,2.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,231
16.13,2.0,64,4,5000,76.77,159.43,8.92,190.5,720,1544,8,0.0,13,8.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,231
16.0,1.95,64,4,3260,75.03,154.81,7.89,150.0,2280,1080,16,0.0,13,2.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,320
16.0,1.95,64,4,3260,75.03,154.81,7.89,150.0,2280,1080,16,0.0,13,2.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,320
15.49,2.0,32,3,3260,75.0,155.06,7.77,148.0,1520,720,5,0.0,13,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,205
16.0,1.8,32,4,3260,75.03,154.81,7.89,150.0,2280,1080,16,0.0,16,2.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,320
15.8,2.0,32,3,4030,75.09,155.11,8.28,163.5,1520,720,8,0.0,13,2.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,178
15.24,1.4,16,3,3360,75.74,155.87,7.8,150.0,1440,720,5,0.0,13,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,194
15.24,1.4,32,4,3360,75.74,155.87,7.8,150.0,1440,720,5,0.0,13,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,214
15.21,1.8,64,4,3225,75.74,155.87,7.7,160.0,1440,720,24,0.0,16,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,397
13.21,1.4,16,3,2730,72.9,149.9,7.5,142.0,1280,720,5,0.0,13,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,249
13.21,1.4,16,3,2730,72.9,149.9,7.5,142.0,1280,720,5,0.0,13,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,241
15.8,2.0,16,2,3260,75.0,155.06,7.77,143.0,1520,720,5,0.0,13,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,213
15.8,2.0,32,4,4030,75.09,155.11,8.28,163.5,1520,720,8,0.0,13,2.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,276
15.8,2.0,64,3,4030,75.09,155.11,8.28,163.5,1520,720,8,0.0,13,2.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,267
15.8,2.0,32,2,4030,75.09,155.11,8.28,163.5,1520,720,8,0.0,13,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,213
14.48,1.8,32,4,3000,72.8,149.3,7.9,139.0,1440,720,24,0.0,16,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,336
14.48,1.8,32,4,3000,72.8,149.3,7.9,139.0,1440,720,24,0.0,16,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,285
15.8,2.0,32,4,3260,75.24,155.21,7.7,151.0,1520,720,8,0.0,13,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,214
16.0,2.2,64,4,3260,75.03,154.81,7.89,150.0,2280,1080,24,0.0,16,5.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,427
15.24,1.4,16,2,3360,75.74,155.87,7.8,150.0,1440,720,5,0.0,8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,158
